text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
"Odeio BURROS como vc, patriota sou eu que leio as leis e reformas sancionadas pelo Presidente da República, que sei política.

Vc é só um bolsopetista analfabeto político e fanático torcedor de político corrupto igualzinho o petralha, ambos traidores da pátria, inimigos da nação brasileira, imbecis que nos fode.",1,49,1,0,0,0,0,1,0,0,1
"Cara de onde vc conseguiu tirar tal conclusão? E pare com risadinha forçada soa ridículo parece um retardado.

Vamo lá sem desviar, deixe de ser esse covarde e não fuja do assunto.

Bolsonaro disse que participaria de um ritual indigna que ia comer carne humana?",1,45,1,0,1,0,0,0,0,0,0
Como explicar isso pra um bolsopetista analfabeto político e fanático que só sabe lamber o saco do político de estimação?,1,20,1,0,0,0,0,1,0,0,1
"Mano vcs petista dizem sentir orgulho de dar a bunda 
Mas quando querem ofender chama de viado",1,17,0,0,0,1,0,0,0,0,0
"Ele não tem conteúdo, não tem base literária alguma, é um completo burro que repete o que ouve da mídia.

O bolsopetismo é uma doença.

O ignorante ignora sua própria Ignorância, esse é o bolsopetista",1,35,1,0,0,0,0,0,0,0,1
"O cara é bolsopetista, já fiz perguntas sobre as ações do governo e advinha? 

A resposta dele pra reforma da previdência foi me chamar de petista. 

Olha o nível de doutrinação neoliberal nesse cara",1,34,0,0,0,0,0,0,0,0,1
"Cara .
Vira homem e deixa de ser viado e vai trabalhar",1,12,0,0,1,1,0,0,0,0,0
Calma quando lula assumir ele vai colocar esses ladrão incubado que tá ai no governo com a corja dele todinha,1,20,0,0,0,1,0,0,0,0,1
"[USER]   gopstaria de saber porque você voltou a adiconar a imbecil que estava aqui falando um monte de bobagem de bolsonaro e defendendo LULA??? Eu tirei e você foi lá a retornou ela pro grupo pra falr mais umas baboseiras!!!   Acho que nós merecemos uma expliocação, ou você também é um minfiltrado??? Esse grupo aqui é de direita, pro bolsonaro e para organizar a carreata do dia 22, , ou estou enganada e estou no grupo errado???:warning::warning::warning:",1,77,1,0,0,0,0,0,0,0,0
"Exclui essa carniça daqui, ele não tem conteúdo pra debater é só um bolsopetista apaixonado e fanático",1,17,0,0,0,0,0,0,0,0,1
"É não seu imbecil, isso aí é resultado das ações do Bozo",1,12,1,0,0,0,0,0,0,0,1
"Ele não está flodando, não manda pornografia, não está enchendo de links, imagens nem vídeos. Não posso tirar ele somente por ser um idiota.",1,24,1,0,0,0,0,0,0,0,0
"Cansado de ouvir que os vídeos do LULAdrão são ""FAKES"" ??? peça para o seu OPOSITOR acessar o LULAFLIX no ""YOUTUBE"", mais de 150 vídeos da trajetória NEFASTA da ESQUERDA-LULISTA :Vietnam: :backhand_index_pointing_up_light_skin_tone:",1,32,0,0,0,0,0,0,0,0,1
"Amigo o problema não e ele ser gay ou bi ate porque eu sou tbm.

O problema e que ele tem um discurso extremamente lgbtfobico e esse exposed mostra a hipocrisia dele",1,32,0,0,0,1,0,0,0,0,0
"Olha não sou religioso .
Mas acho que para alguém que tem fé isso deve ser terrivel de ver .
Por mim essa sua  raça de viado petista enfiasse um poste no cu .
Mas não posso deixar de lembrar de um fato desse",1,44,0,0,0,1,0,0,0,0,0
"Ih cara 
Quando vem com esse papo de bunda já sei que é petista viado",1,15,0,0,0,1,0,0,0,0,0
"Viu como vc é burro? 

Viu como vc é o reflexo do petista militonto que ignora as ações do governo e protege a imagem do político de estimação?

Viu como não existe debate entre nós dois só eu sei? 

Viu como vc é o msm analfabeto político e fanático torcedor de político corrupto igualzinho o petralha que fode nossa vida?",1,60,1,0,0,0,0,1,0,0,1
"Vc não cansa desse bolsopetista analfabeto político e fanático do Rafael não? 

Esse cara é o mais burro desse grupo junto com o JB",1,24,1,0,0,0,0,1,0,0,1
E além d tudo estou começando a achar qte tu é viado,1,12,0,0,0,1,0,0,0,0,0
"Cara eu não fui desonesto com o senhor até agora, novamente não sou petista e vc ao não conversar comigo e ficar só me chamando de petista está obviamente sendo desonesto.

Entao por lógica você é desonesto logo é petista logo é viado, segundo suas próprias premissas.

Desta forma faz sentido essa tara por temas homossexuais e a propaganda com figurinhas",1,61,0,0,0,1,0,0,0,0,0
"Não eu estou questionando a minha conversa contigo e vc não me responde nada nunca, não misture estações, estou pedindo um debate honesto e não essa patuscada debiloide que faz, não ligo se é viado ou não, bolsonarista ou não, desde que seja honesto",1,44,0,0,0,1,0,0,0,0,0
Que por ser burro e incapaz acha que para ficar rico tem que roubar,1,14,1,0,0,0,0,0,0,0,0
"Vivemos em um país livre 
Quem trabalha e vai atrás tem.
Quem não vai só resta se vitimizar e chorar feito viado",1,22,0,0,0,1,0,0,0,0,0
LULADRÁO SE AUTO-DEClARANDO À NAÇÃO BRASILEIRA. ASSISTA E COMPARTILHE COM TODOS OS SEUS CONTATOS.,1,14,0,0,0,0,0,0,0,0,0
Mesma coisa de eu te chamar de viado e vc ficar nervoso,1,12,0,0,0,1,0,0,0,0,0
"????

Cara vc já chamou todo mudo de tudo que é coisa é quando eu te chamei vc se irritou, novamente pela sua lógica vc é petista, viado, mau caráter.

Sua sorte que eu não sigo sua lógica, o senhor não tem um pingo de respeito por ninguém e ainda fica tentando distorcer os fatos",1,55,1,0,0,1,0,0,1,0,0
Vc não deve usar de artifícios de viados para tentar denegrir,1,11,0,0,0,1,0,0,1,0,0
"Quando digo que na esquerda só tem ladrão,vagabundo,viado,drogado,bandido dizem que eu sou intolerante com petista",1,15,0,0,0,1,0,0,0,0,1
LULADRAO VAI POR O DOLAR A 40 REAIS :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:E INFLAÇÃO A 100%,1,12,0,0,0,0,0,0,0,0,0
"Por isso que eu falo se petista não é mentiroso é ladrao.
Se não é covarde é viado",1,18,0,0,0,1,0,0,0,0,0
"UMA VERDADE AOS FUNCIONÁRIOS PÚBLICOS. 

Se o molusco voltar, com as ameaças que ele fez a Zema, irá cortar verbas para o estado de Minas Gerais e consequentemente para os municípios. 

Aí o que acontece?

Muitos municípios terão que demitir funcionários.

Então o LULADRAO será horrível para Minas Gerais.",1,49,0,0,0,0,0,0,0,0,0
"Meu Deus .
Petista é tudo analfabeto   mesmo .
Em todas as áreas",1,13,1,0,1,0,0,1,0,0,1
Gente vamos encher aquilo lá por favor fazer melhor que o LULALADRÃO no Club tamoio em São Gonçalo vamos mostrar nossa força :flexed_biceps: :flexed_biceps: :flexed_biceps: :flexed_biceps:,1,26,0,0,0,0,0,0,0,0,1
Meu sobrinho não precisa sair na rua e ver essas merdas esquerdista protestando pelados no meio da rua,1,18,0,0,0,0,0,0,0,0,1
Fora bozo adorador do bode capa preta,1,7,0,0,1,0,1,0,1,0,1
"Hahahaha mas não preciso procurar, mas cara não precisa esconder seus desejos ninguém aqui liga para essa sua homoafetividade irrustida  mesmo sendo bolsominion ninguém aqui vai te cobrar coerência, afinal como cobrar coerência de quem ataca petista mas acha que Bolsonaro é justo honesto e imbrochavel. Fala ce tava lá enchendo a boca para ficar gritando ""imbrochável"" para seu mito.

Que bonitinho",1,62,0,0,0,0,0,0,0,0,1
Então você está dizendo que estou com viadagem pro seu lado?,1,11,0,0,0,1,0,0,0,0,0
"Sim é que toda hora ele fica falando de os outros serem viado e me chamou de princesa eu pensei que ele queria se declarar, mas parece q não é isso entoa não entendo essa fissura dele por ficar com essas homoafetividades, também não tenho problemas ele pode ser o que quiser sei que ninguem deixa de ser hetero por conversar com homos ou bi",1,65,0,0,0,1,0,0,0,0,0
Igual esse petista qua não assume que é petista e nem que é viado,1,14,0,0,0,1,0,0,0,0,0
Chama ele de princesa e já acha que o outro é viado,1,12,0,0,0,1,0,0,0,0,0
"*Propostas do PT/ Luladrão.*
*. Soltar os Presos.*
*. Pequenos crime dos Bandidos, não pode prender.*
*.Aprovar o Aborto.*
*. Liberação das Drogas.*
*. Liberar a Invasão de Propriedades pelo MST.*
*.Moradia Social com  Residências maiores de 60 m2...onde uma pessoa estranha pode morar na sua casa.*
*.Censura a Mídia e a REDE SOCIAL, ZAP, Facebook, Instagram, Twitter.*
*.Implantar um Governo Comunista Ditatorial.*
*.Ideologia de Gênero.*
*.Tirar o Teto de Gasto...para Roubo e Corrupção, como foi nos Governos do PT/Luladrão.*
*.Tomar as Estatais para Roubo e Corrupção como foi nos Governos do PT/ Luladrão.*
*.Emprestar nosso Dinheiro para Cuba, Venezuela, Argentina, Chile, Colômbia, etc...Países Comunista que são comandos por Ditadores...amigos do PT/ Luladrão.*",1,113,0,0,0,0,0,1,0,0,1
"Olha o povo fugindo da Venezuela :backhand_index_pointing_up_medium-light_skin_tone: vc não vai ver isso em canal de TV,  mas está acontecendo. O comunismo é o câncer do mundo não permita que  esquerda conclua isso",1,32,0,0,0,0,0,0,0,0,0
"Sei lá o que acontece com esses petista .
Para eles todos que não são viado é pq está no armário .
E não pode criticar nada que eles fazem .",1,31,0,0,0,1,0,0,0,0,0
"Ou usam isso .
Ptido petista diz que quem crítica gay é pq está no armário",1,16,0,0,0,1,0,0,0,0,0
"Faço isso! 
Todo material que denigre a imagem desse bandido e sua corja bem como as mazelas que já fez e ainda pretende fazer, eu envio a aqueles que ainda teimam em dizer que Lulaladrao não é Lulaladrao! 
Recebo vários “elogios”, mas continuo na luta por, quem sabe, uma mudança de pensamento!",1,52,0,0,0,0,0,0,0,0,0
"Isto a Globolixo/UOLixo/Foice de São Paulo etc não mostram e nem vai mostrar!
O Lulaladrão já não esconde mais a sua participação com o PCC,o CV e outras organizações criminosas, até internacionais, como as FARCS da Colômbia e os Narcos do México.
Hoje, 12 de outubro de 2022, foi ao Complexo do Alemão, no Rio, e seu reuniu com líderes do tráfico. *Posou com o boné do ""CPX"", um dos líderes do tráfico (CPX é uma gíria usada, tb, no mundo do crime e nos presídios).*
Entendeu o porquê de 98% dos presos e presas votaram no Lulaladrão?!
Cabe uma observação: esta lei eleitoral é um lixo, que tem tantos absurdos como este: um bandido, que está preso, pode votar e decidir o futuro da nação.... Sim, alguém que é péssimo exemplo pode votar em quem vai decidir o futuro do país! Será que bandidos, pedófilos, traficantes, estupradores, estelionatários etc votariam em quem os combate? É claro que não! Fica a observação",1,162,0,0,0,0,0,0,1,0,1
"*PT/ Luladrão...em Belford Roxo, funcionários públicos, foram obrigados pela Prefeitura ( para receber 150,00 reais ) ir o Comício do PT/ Luladrão.*

*Como fica a situação TSE...tem gente que só recebeu 100,00 reais outros nem recebeu.*

*PT/Luladrão é uma quadrilha de Roubo , Corrupção, Fake News, Narrativas e Mentiras.*

*Vergonha , um Escárnio.*
*Este é o líder das Pesquisas Manipuladas/ Compradas.*",1,61,0,0,0,0,0,0,0,0,1
"*Maricá... combustível do Luladrão/ PT, o pessoal usando adesivo.*
*Vergonha/ Escárnio/ Safadeza...este é com PT/ Luladrão com suas Pesquisa Manipuladas/ Fraudadas quê é uma Quadrilha de Roubo, Corrupção, Mentiras, Fake News e Narrativas.*

*TSE...como fica está situação.*:see-no-evil_monkey::see-no-evil_monkey::see-no-evil_monkey::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth:",1,37,0,0,0,0,0,0,0,0,1
"*VAGUINHO, O JAGUNÇO DE BELFOR ROXO*
*LULADRAO O CANDIDATO DO CRIME ORGANIZADO*:enraged_face::enraged_face::enraged_face::enraged_face:",1,12,0,0,0,0,0,0,0,0,0
Ainda  existe  esses gegues  que  acredita  que este  mentiroso  de Luladrao  fala,1,12,0,0,0,0,0,0,0,0,0
"A 23 anos, os venezuelanos estavam comemorando a vitória da esquerda. Agora estão colhendo os frutos... EM TODA A HISTÓRIA, NENHUM PAIS QUE ADOTOU O REGIME COMUNISTA NA ECONOMIA, DEU CERTO! NENHUM! TODOS FORAM A FALÊNCIA! A china sabendo disso, foi a única que fez um misto, pegou o pior do capitalismo com o pior do comunismo. Matam cristãos aos milhões na história, opositores políticos etc .. e na economia, usam a tática do capitalismo selvagem, aquele que explora até a última gota de suor da mão de obra... Por isso os produtos lá são extremamente barato e de baixíssima qualidade. Lá , se trabalha de 12 a 16 horas por dia, com direito a apenas uma folga por mês. E vc ainda vê um monte de retardados defendendo o esquerdismo. Só defende pq nunca passou na pele.... Mas existe um ditado: ""O inteligente aprende com seus próprios erros, e o sábio, com os erros dos outros""",1,157,1,0,0,0,1,0,1,0,0
"Gordinha agredindo gordinho, em defesa do LULADRÃO :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:",1,8,0,1,0,0,0,0,0,0,1
"Só faltou a narrativa, ali no complexo do alemão, q o luladrao não acha correto um adolescente roubar um celular :mobile_phone: pra tomar uma cervejinha :beer_mug:, e ficar preso.

Tá difícil",1,31,0,0,0,0,0,0,0,0,0
"Leia Apocalipse 13 que é o número do Luladrão, e  depois  leia Apocalipse 22 que é do Bolsonaro :latin_cross::Brazil::dove::folded_hands:",1,19,0,0,0,0,0,0,0,0,1
SABE AQUELE SEU AMIGO QUE TEM MOTO E VOTA NO LULALADRÃO DO PT :backhand_index_pointing_right: PARTIDO DAS TREVAS.,1,17,0,0,0,0,0,0,0,0,1
Até Chico Xavier repudia o Luladrão.,1,6,0,0,0,0,0,0,0,0,1
"E aí luladrão, olha o mar de água no sertão que Bolsonaro levou ao nordeste! Tu nem deu água aos nordestinos vai dar é picanha? :face_with_open_eyes_and_hand_over_mouth::squinting_face_with_tongue::face_with_symbols_on_mouth::enraged_face:",1,26,0,0,0,0,0,0,0,0,1
95 % dos presidiários votaram em luladrao.  Bandido defende bandido,1,10,0,0,0,0,0,0,0,0,0
"Voto em Bolsonaro, pra dizer que sou rico, e quem vota no LULADRÃO, é pra dizer o quê??:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::winking_face_with_tongue:",1,18,0,0,0,0,0,0,0,0,1
"Cara o maior ladrão da história do mundo o luladrão,  anda de mãos dadas com o crime organizado do Brasil, há e deixou claro que se eleito vai estar tudo em casa :man_facepalming_medium-dark_skin_tone:",1,33,0,0,0,0,0,0,1,0,1
Luladrão no.morro do alemão! Ele pode subir né :smirking_face:,1,9,0,0,0,0,0,0,0,0,1
Os candidatos de esquerda gostam tanto de pobres que eles tem o poder da multiplicação da pobreza.,1,17,0,0,0,0,0,0,0,0,0
Pessoas pagas e irritadas no evento do luladrão :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,1,9,0,0,0,0,0,0,0,0,1
VOCÊ É MUITO OTÁRIO :rolling_on_the_floor_laughing::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: VOU TE MARCAR GADO BURRO E IREI TE LIGAR NA VITÓRIA DO LULA. TUDO BEM???,1,20,1,0,0,0,0,0,0,0,1
TSE a serviço do luladrão,1,5,0,0,0,0,0,0,0,0,1
"Resumindo é ladrão, é pilantra é zero a esquerda mais não pode falar:thumbs_up_medium-light_skin_tone: a nossa justiça humilha o cidadão de bem para favorecer o luladrão",1,25,0,0,0,0,0,0,0,0,1
"A santinha que tá pedindo a cabeça da Damares, viralizem essa vadia",1,12,0,0,0,0,1,0,0,0,0
Luladrao nunca mais!!! Vagabundos presidiários comemoram a volta do luladrao,1,10,0,0,0,0,0,0,0,0,0
É BRINCADEIRA BOLSONARO VAI A MISSA EM APARECIDA E É CRITICADA LULADRAO VAI AO MORRO DA ROCINHA COM BONÉ CPX C.V,1,21,0,0,0,0,0,0,0,0,0
Vejam aqui em Alagoas quem está envolvido em corrupção senhor Paulo Dantas filho por adoção do luladrao,1,17,0,0,0,0,0,0,0,0,0
LULADRAO com boné do traficante mister m fdm,1,8,0,0,0,0,0,1,0,0,0
"Depois de todas essas fotos  de amizades com o tráfico de drogas é a certeza de que luladrão quer montar e financiar aqui também esses junto com MST um grupo guerrilheiro para enfrentar e oprimir a sociedade de bem, é sendo assim, as pessoas que ainda votam em luladrão  são extremamente burras, pois isso já passou em muito de um esquema de caixa 2 ou propina ou corrupção.",1,68,0,0,0,0,1,0,0,0,1
COMO PODE ALGUÉM  VOTAR NESSA DES GRAÇA NÃO  SABIA QUE ESTAVA SENDO GRAVADO E FALOU ABERTAMENTE  QUE IRIA CONTAR OS BENEFÍCIOS DOS MAIS POBRES VOTAR NISSO  OU É BURRO OU É CEGO FDP SAFADO,1,34,1,0,0,0,0,0,0,0,0
Rigoni parece som de despertador... só funciona quando alguém quer. É um idiota brincando de política.,1,16,1,0,0,0,0,0,0,0,0
"ATENÇÃO PRESTE BEM ATENÇÃO  !! O RECADO DE BEIRA-MAR.  SE O LULALADRÃO GANHAR,  ALGUÉM VAI SER BENEFICIADO NO GOVERNO DELE .",1,21,0,0,0,0,0,0,0,0,1
Luladrao sendo expulso do Ceasa de Brasília hj 13-10-22...e ainda a mídia podre em suas pesquisas compradas dizem esse bosta está a frente de Bolsonaro...kkkkkk,1,25,0,0,0,0,0,0,0,0,0
"Falar a verdade, Que o senhor é Petista encubado, não é ataque não, Segundo. Como ter disposição ao diálogo, com quem nunca teve diálogo algum, como você, um ser incapaz de dialogar com alguém, Até porque, esquerdistas como você não aceitam o contraditório, isso só prova que quem é indisposto a qualquer tipo de diálogo, e não tem mesmo capacidade de raciocínio lógico, e atacam as pessoas de todas as formas, são vocês, esquerdistas, só acusam os outros do que realmente vocês são, Antidemocráticos em tudo, aqui não, aqui o Senhor não distorce as coisas não, e nem engana ninguém não.",1,101,1,0,0,1,1,0,0,0,0
"A letra tá errada cabeça de merda, é os presidiários que estão com o luladrão, bandido vota em bandido",1,19,0,0,0,0,0,0,0,0,1
"*Exatamente, e ainda tem mais resultados e feitos pelo atual governo, na economia, saúde, educação etc..., Por isso Luladrão quando sobe em palanque não tem nada para falar que ele tenha feito e que o presidente Bolsonaro não tenha feito mais, daí o larápio conta mentiras e tenta iludir os eleitores oferecendo migalhas*:index_pointing_up::index_pointing_up::index_pointing_up::smiling_face_with_sunglasses::smiling_face_with_sunglasses::smiling_face_with_sunglasses::sunglasses::sunglasses::sunglasses::Brazil::Brazil::Brazil::keycap_2::keycap_0::keycap_2::keycap_2:",1,53,0,0,0,0,0,0,0,0,1
"Olha aí acima :index_pointing_up: Teco . Zé Dirceu, o outro bandido , preso , igual ao LULADRÃO",1,17,0,0,0,0,0,0,0,0,1
:backhand_index_pointing_up: *MAS DOIS ELEITORES DO LULALADRÃO PRESOS O LULALADRÃO ROUBOU MAIS QUE TODOS ELES E ESTÁ SOLTINHO DA SILVA.* :enraged_face::enraged_face::enraged_face: *PT NUNCA MAIS!!!* :thumbs_up::thumbs_up::thumbs_up:,1,24,0,0,0,0,0,0,0,0,1
"Governador do Pará Helder BARRABALHO
(BARRABAS) recebe em sua MANSÃO Janja, mulher do ex presidiário e DESCONDENADO lulaLADRÃO,  ela dança ao som de Mc Dourado. Divertem-se com a música ameaçadora contra o Presidente “Sal no Bolsonaro”. 
OBS: Gíria bastante conhecida por criminosos para assassinar.
Belo exemplo do Helder com o filho mais velho.

É este PAÍS que você quer  ????


ENTREGUE AOS CORRUPTOS E BANDIDOS  ?????



FICA O ALERTA.",1,69,0,0,0,0,1,0,0,0,1
"A MALDIÇÃO DA ESQUERDA PT. 
IMAGINE ESSES VERMES FAZENDO ISSO POR TODO O BRASIL.",1,14,0,0,0,0,0,0,0,0,0
"OS JUMENTOS DO LULALADRÃO 
ESTÃO INVADINDO PROPRIEDADES...
ABRIGO SOCIAL:face_screaming_in_fear:

VAI TRABALHAR VAGABUNDOS..
DEU PARA PERCEBER 
O QUE NOS ESPERA 
CASO O LULALADRÃO 
GANHASSES 

VAMOS VIRAR VOTOS 

BOLSONARO 22
OU JÁ ERA.",1,31,0,0,0,0,0,0,0,0,1
Para mim você não pasa de um vagabundo macumbeiro petralha lixo,1,11,0,0,1,0,0,0,0,0,1
Campanha do luladrão está pregando terrorismo aberto.,1,7,0,0,0,0,0,0,0,0,1
"É ISSO QUE O LULALADRÃO 
QUER QUE VC ACHE NORMAL!!",1,10,0,0,0,0,0,0,0,0,1
Nossa! Isso é porque o Luladrão fica falando que roubar celular não é nada. Olha o resultado,1,17,0,0,0,0,0,0,0,0,1
:index_pointing_up:O cantor paraense Wanderley Andrade fez uma música especialmente para o candidato Luladrão.,1,13,0,0,0,0,0,0,0,0,1
LULADRÃO e sua quadrilha quer voltar a sena do crime juntos para dilacerar o Brasil outra vez. ....Fora comunistas,1,19,0,0,0,0,0,0,0,0,1
:backhand_index_pointing_up: *Está pensando em votar no Luladrão? Então dá uma assistida nessa realidade aqui...* :thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up::winking_face::winking_face::winking_face:,1,15,0,0,0,0,0,0,0,0,1
