text_content_anonymous,preconceito,num_tokens,Capacitismo,Gordofobia,Int.Religiosa,LGBTFobia,Misoginia,Xenofobia,Racismo,Hetarismo,Prec.Politico
"Muita raiva , uma amiga , temos mais de 39 anos de amizade , mas essa semana veio aq na dá-la da minha casa falar mal d Bolsonaro , dizendo q detesta ele pq 2 lésbicas da família dela sofrem muito preconceito e eh culpa dele ! :flushed_face:fiquei de cara !! Que todos os eleitores de Bolsonaro são agressivos ! Eu disse :mulher eu sou Bolsonaro vc me acha agressiva !? Ela calou, mas no final da visita reforçou o ódio a Bolsonaro . Difícil mto difícil conseguir receber aq de novo gente q prefere o aborto por burrice , prefere concordar c o pecado do assassinato de bebezinho, pq “acha” q a lésbica sofre por culpa do Bolsonaro :face_with_rolling_eyes::face_with_rolling_eyes:petista eu não consigo engolir .",1,125,0,0,0,1,1,0,1,0,0
"Comunistas estão se infiltrando em grupos de direita para dividir, desanimar, desinformar e reduzir nosso engajamento.",1,16,0,0,0,0,0,0,0,0,0
"No voto a gente sabe que o bolsonaro ganha o problema todo é a fraude , se o exército não fazer nada igual aconteceu nos EUA infelizmente o luladrão vai ganhar no tapetão",1,33,0,0,0,0,0,0,0,0,1
"E o que o jurídico da campanha do Bolsonaro faz? Nada, só observa, enquanto a campanha do Ladrão entrou com 67 ações no TSE, a do Bolsonaro entrou com 7, e 6 foram acatadas, e do PT de 67, 37 foram acatadas.
Como dizia Olavo de Carvalho,
Quem não reage a ataques, não tem direito de reclamar que só apanha.",1,60,0,0,0,0,0,0,0,0,1
repare q foi o mesmo caso do haddad x Tarcisio em q disseram nas pesquisas q  seria 32% p o Tarcisio e 55% p o Haddad e to entendendo essas oesquisas jogando a % de 15 de erro deles ou seja em.1 semana a pesquisa botou 3 numero diferentes p o 9 dddos e nada p o Pres e hj jogou emoate tecnico pq uma.pesquosa do parana botou 56% p nosso Pres. ou seja nao fecha a conta segunda 9 dedos 55% Pres 44%  quarta luladrao 49% Pres 44% hj do nada mudou tanto assim ? empaate tecnico 48 Pres e 50 Luladrao ??? mto roubo mesmo agora botao 56% Tarcisio dps.diminuiram rsrs NAO CAIAM NESSA DE PESQUISAS !,1,119,0,0,0,0,0,0,0,0,0
"Pessoal, não caiam nessa lolota dessa tranqueira G3d340 porque é um Vermelhinho enrustido. É fake esse perfil",1,17,0,0,0,1,0,0,0,0,1
"Vamos conquistar votos 
Incentivar os nossos irmãos 
à ir votar!!
Vc quer não quer ter sua 
liberdade  roubada pelo governo lulaladrão
Vamos colocar as mãos na massa",1,27,0,0,0,0,0,0,0,0,1
"Acho que é exatamente isso, não aceitamos um presidente ladrão,  que ainda por cima ganhou na fraude,  não votamos nele, não queremos um presidente bandido que está querendo voltar a cena do crime . TEMOS QUE DEIXAR CLARO ISSO.",1,39,0,0,0,0,0,0,1,0,1
"E mesmo vc e Deus, pra saber do meu comportamento? vai tomar no seu cu vc, não manda em mim  comunista! de bosta!  eu luta aqui a anos pra vc vim falar merda pra mim. Se incomodou sim vai se fuder não sou besta :thumbs_up::smiling_face_with_horns:eu sei quem sou e vc e :smiling_face_with_horns::rat::face_vomiting::thumbs_up:",1,52,0,0,1,0,0,0,0,0,1
Nós da direita estamos pisando num campo minado. Nosso presidente vai agir na hora certa. Deixa os petralhas festejar. Quem rir por último ri melhor.,1,25,0,0,0,0,0,0,0,0,0
"Bom dia amigo a), sim foi apenas uma tempestade.  Passou e devemos nos permanecer de pé, pois as raízes da Fé, da família, do patriotismo e da Liberdade como valores que foram despertados em nossos corações em profundidade por esse grande homem BOLSONARO. Aprofundado no solo da Nossa pátria e das nossas mentes. Fomos vitoriosos  fizemos vários senadores deputados  pelo PL e vários aliados Bolsonaro, foi  fortalecido para 2023. amos juntos para o segundo turno com toda FÉ, FORÇA E CORAGEM, Venceremos no segundo turno o  ladrão de nove dedos.  Sobre a fraude na hora certa as Forças Armadas vão mostrar.  Vamos ter calma e tranquilidade, pois  a nossa bandeira jamais será vermelha. BRASIL ACIMA DE TUDO e DEUS ACIMA DE TODOS :face_blowing_a_kiss::green_heart::green_heart::purple_heart::sunflower::eagle::owl::women’s_room::latin_cross::men’s_room::Brazil::man_police_officer::woman_police_officer::flexed_biceps_dark_skin_tone::flexed_biceps_light_skin_tone::backhand_index_pointing_right_medium-light_skin_tone::backhand_index_pointing_right_medium-light_skin_tone::backhand_index_pointing_right_medium-light_skin_tone:",1,123,0,0,1,0,0,0,0,0,1
"Nem perde tempo. Não tem argumento não , só zoa essa otária aí. Vai passar cheque em branco pra quadrilha voltar. Eu nunca subestimo a grandeza da boçalidade e estupidez desse povo. Se o carniça voltar não será o fim do mundo. Será tempo de Deus testar essa nação, não se esqueçam o deserto é escola do Senhor dos Exércitos.",1,60,0,0,1,0,0,0,1,0,1
"E daí lula vai em centros espírita e ninguém fala nada , se Bolsonaro e maçom problema e dele pelo menos ele não rouba a nação cada um tem sua religião não e por causa disso que eu vou muda meu voto continuo votando nele ele e político tem que agrada a todos se ele e errado imagine o lula um ladrão mentiroso,e eu me admiro muito as pessoas desse grupo da importância a este tipos de postagem ,vcs não estão vendo que e pra derrubar ele pessoal isso e política vcs são muito inocentes vcs não alguns, que nem todos vai nessa história porque que essa história só tá rolando agora no segundo turno isso tudo e medo de petista que está preste a perde as eleições",1,128,1,0,1,0,0,0,0,0,1
"Boa noite a todos .
O nosso *Ministro Paulo Guedes* responde a população desmentindo os canalhas do PT que querem roubar a tranquilidade do trabalhador destruindo votos.

Infelizmente

Não tem como colher o leite derramado.

A chapa adversária deveria ser cassada.

Estava numa fila hoje e o assunto do momento é esse.

O POVO é alienado demais.

Crê em tudo que ouve...

Não buscam a verdade...",1,66,0,0,0,0,0,0,0,0,1
Olha o que eu acabei de ver no status de uma Professora esquerdopata que está aposentada,1,16,0,0,0,0,0,0,0,0,1
É nós temos que acabar com esse daí né você tem se tem algum petisco em fio dental dele tem que eliminar eles porque já chega de que eles estão fazendo a encanação aí mentindo né falando que vai fazer um monte de coisa aí e não vai fazer nada eles estão querendo botar é muito sabe de quê é espírito maligno no caminho de todo mundo fazer que não é Venezuela que nem Cuba Argentina Bolívia Nicarágua,1,78,0,0,1,0,0,0,0,0,0
"Coroné Ciro é uma piada, ele não percebe que já passou, já era. O tempo dos corruptos está chegando ao fim.",1,21,0,0,0,0,0,0,0,0,1
"Absolutamente tranquilo com qualquer resultado.
Continuo afirmando que, se o ladrão ganhar, ele não governa. Prevejo um ecatombe nos próximos dias em caso de Lula eleito e caberá ao Presidente a garantia da lei e da Ordem. Radiolão, TSE sendo protagonista... orem a Deus, mas o ladrão não volta a cena do crime, mesmo sentado na cadeira de PR.",1,59,0,0,1,0,0,0,0,0,1
"DEBATE NA BAND !

BOLSONARO VS EX PRESIDIÁRIO.

DIA 16 ÀS 20:00.

NÃO PERCA, BOLSONARO COM CABEÇA BOA ( DISCURSOU NA ONU 20 Min SEM TEXTO ) 
CONTRA UM EX PRESIDIÁRIO 
( GAGA, CADUCO, BUGA, NOVO BIDEN )

COMPARTILHE :police_car_light:

BOLSONARO :Brazil: 2022",1,43,0,0,0,0,0,0,0,1,0
"Niteroi é cheio de Comunista, na Pandemia, fecharam até as praias, só podia ir lá quem trabalhava de doméstica e na limpeza, o Prefeito era o Rodrigo Neves (COMUNISTA EXPLÍCITO) tem vídeo dele fazendo Paralelo de Niterói com uma Cidade Chinesa... Tenso!
Mas tem muitos Patriotas que foram pra Rua, pras Praias lutaram contra a DITADURA DA FRAUDEMIA! #BrasilLiberdade",1,59,0,1,0,0,0,0,1,0,1
"Esse repórter imbecil chama o ladrão de presidente Lula e o Presidente Bolsonaro de ""Bolsonaro"".",1,15,1,0,0,0,0,0,0,0,1
"Cá pra nós, verdade seja dita, dessa vez Luladrão não disse nenhuma bobagem, e também não foi transfóbico ou outra b[USER] dessa, apenas falou a verdade dessa vez... A pessoa tem que se conformar com o seu sexo biológico conforme veio ao mundo, e não ser aquilo que ""acha que é""... Isso vem causando confusão desnecessária em todos os aspectos da área cível... Dessa vez o molusco tem razão",1,69,0,0,0,0,0,0,0,0,1
":backhand_index_pointing_up::backhand_index_pointing_up::backhand_index_pointing_up::backhand_index_pointing_up::backhand_index_pointing_up:Prestem atençao neste video a senhoria de idade avançada , tia do luladrao, escutem o que ela e a reportagem de uma emissora de radio fala..",1,26,0,0,0,0,0,0,0,1,0
"Ah vá...vindo de Bernie Sanders? Extremista esquerdopata... :face_with_tears_of_joy:. Apresentar o Moraes pra ele, aí já rompe relações. O golpe ta aí, evidente. Rsrs. Esquerda já prepara o choro de forma internacional. ""Foi gópi"" :face_with_tears_of_joy:",1,34,0,0,0,0,0,0,0,0,1
"meu deus, satanás esta mexendo com a mente de vcs. Desperta igreja",1,12,0,0,1,0,0,0,0,0,1
"Já me tiraram, me chamaram de gado kk eu lancei vcs q estão em um grupo venerando bandido e querendo q as pessoas n votem e o gado sou eu",1,30,0,0,0,0,0,0,0,0,1
"Apoiadores de Lula argumentam que Jungmann é o nome ideal para reconstruir a relação do petista com a cúpula das Forças Armadas em caso de vitória nas eleições de outubro.

Raul Comuna Jungmann é tido como um dos políticos brasileiros com maior trânsito no alto comando militar. A leitura do grupo de aliados, liderado por conhecidos advogados de São Paulo, é que o ex-ministro poderá ajudar Lula a apaziguar a caserna após as sucessivas turbulências derivadas da proximidade entre os militares e o governo de Jair Bolsonaro. O plano já foi discutido com figuras do núcleo da campanha.",1,98,0,0,0,0,0,0,0,0,1
Ja ganhei voto de dois isentoes 1 na padaria e outro lavando a calçada. Eles não são resistente como os esquerdista. Estão com medo do satanismo. Tem que falar com pessoas na rua. E aí convidei para entrar em um grupo do ZAP para a pessoa se manter informada. Os isentoes não estão aqui nos grupos o trabalho está lá Fora. Bora trabalhar patriotas.,1,64,0,0,1,0,0,0,0,0,1
Petralha porque amigão? Quem gosta de estado grande é esquerdista. Tô falando que sou a favor de mais liberdade e menos estado. Será que você é burro?,1,27,1,0,0,0,0,0,0,0,1
"Quem sou eu. Eu num sou ninguem. Sou apenas seguidora do Allan dos Santos, e sem querer replico o q ele fala pq concordo. 
Diferentemente desses youtubers de direita bunda mole, q no 2 turno viraram só animadores de torcida pra virar voto, mesmo no fundo sabendo q quem contaria nossos votos seriam os comunistas em apuraçao SECRETA e de forma tao transparente qto uma placa de chumbo.",1,68,0,0,1,0,0,0,0,0,0
"Ahh mas vc sabe que tem cristão q vota , uma pessoa que eu conheço se diz cristã e votou no petralha abortista",1,23,0,0,0,0,0,0,0,0,1
Vídeo de ElianeMinistro da economia de LULADRÃO,1,7,0,0,0,0,0,0,0,0,1
Onde tem mensagem estranha ? A primeira postagem é uma piada e a segunda é uma sugestão do que fazer no lugar de jogar ovos e tomates (alimentos) na esquerdalha.,1,30,0,0,0,0,0,1,0,0,1
"Deixa de ser mentiroso 
Vc nunca foi bolsonarista 
Quem é o administrador do grupo? 
Tira esse camarada Leo esquerdista jumento",1,20,0,0,0,0,0,0,0,0,1
Claro que sim.... são todos pagos pelo ( ladrão - narco),1,11,0,0,0,0,0,0,1,0,1
"O Povo Brasileiro:Brazil: precisa ir a LUTA, precisamos virar votos :ballot_box_with_ballot: conversando com as pessoas mais próximas de nós as explicando tudo o que está em jogo neste momento, a hora é agora. 

Isso não será uma simples eleição Presidencial e sim a ação do povo Brasileiro expressada pelo seu voto :ballot_box_with_ballot: que selará o nosso destino como um povo livre e soberano para ao contrário disso sermos um povo refém do estado e escravizado por uma minoria tecnocrata comuna socialista por no mínimo uns 40 a 50 anos até que se levante um Salvador enviado por Deus para nos libertar dessa opressão. O BRASIL TEM A VOCAÇÃO PRA SER LIVRE:latin_cross:
:Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil::raising_hands_light_skin_tone::Brazil:",1,112,0,0,1,0,0,0,0,0,1
"Hoje em Fortaleza-CE, um adolescente que vinha do colégio foi covardemente morto por um ladrão de celular, que rouba somente para tomar uma cervejinha, assim como diz Lula.

Votar em um candidato que defende esse tipo de crime é o maior pecado que o brasileiro pode cometer. Um dia isso poderá acontecer com você ou com alguém da sua família.

Não VOTE em candidato que defende LADRAO",1,67,0,0,0,0,0,0,1,0,1
Corremos o sério risco de entregarmos o país para esse traste ladrão socialista é NUNCA MAIS TER O PAÍS DE VOLTA,1,21,0,0,0,0,0,0,0,0,1
"Nos presídios do Ceará Lula tirou quase 90% dos votos. Você, cidadão trabalhador que não gosta de criminoso, vai ficar de que lado? RT = Bolsonaro 22.",1,27,0,0,0,0,0,0,0,0,0
Pois acho que os q votou no Petralha foi os esquerdista mesmo,1,12,0,0,0,0,0,0,0,0,1
"Sou maçom há 32Anos, ocupo alto grau da maçonaria. Somos patriotas em primeiro grau, e jamais iremos estar próximo à esquerda, muito menos do ex presidiário, que por nós só sairia da cadeia em um caxao lacrado.",1,37,0,0,0,0,0,0,0,0,0
"Infelizmente a Dra Nise Yamaguchi veio com o partido errado, partido de esquerda, votando nela vai ajudar a aumentar o número de cargos para os esquerdopatas, por causa do quociente eleitoral. NÃO VOTEM EM NINGUÉM DE PARTIDOS DA ESQUERDA!",1,39,0,0,0,0,0,0,0,0,0
"No portugues claro, o vagabundo ladrão do Lhla quer fazer o mesmo que o vagabundo ladrão do Collor, só que sem direito a devolução e com um cala boca nos moldes cubanos, venezuelanos e argentinos, da forma como o Foro de São Paulo tanto deseja ... Só vamos ser livres deste FDP se ele estiver MORTO como o vagabundo assassino do Fidel Castro também está ... E no inferno de preferência :enraged_face::face_with_symbols_on_mouth:",1,72,0,0,1,0,0,0,1,0,1
"Seus canalhas tá com medo ,Deus é conosco ,venceremos em nome de Jesus :folded_hands:",1,14,0,0,1,0,0,0,0,0,1
"O problema que aqui como todos grupos tem os lixos da esquerda tentando manipular todos nós...
JÁ  FALEI QUE TEM VIDEO QUE NAO ERA PRA SER COLOCADO... 
ERA HORA DA GENTE TENTAR FICAR UM PASSO A FRENTE DESSES COMUNISTAS FDPs",1,40,0,0,0,0,0,0,0,0,0
"Mas em Niterói vi muita gente fantasiada de pt, lá é tenso. Ambiente pesado e carregado, tinha esquerdista que decidiu usar apenas roupas e adereços na cor vermelha (talvez por um pouco de vergonha) e outros que usavam roupas com estrela do pt ou com a cara do luladrão em toalhas e camisas.",1,53,0,1,0,0,0,0,1,0,1
":bell: Nunca esqueça: Moro representa a esquerda caviar, a elite progressista; o posicionamento dele ao lado do Bolsonaro é absolutamente por interesses políticos, afinal, do outro lado temos o comunismo. Ele é o mesmo canalha de sempre, saiu do governo atacando o Presidente, mas percebeu que não há espaço para ele longe do bolsonarismo. Um dia acreditou que era maior do que o Jair Bolsonaro, hoje corre em direção a ele com o rabo entre as pernas. Um mero aliado momentâneo.",1,81,0,0,0,0,0,0,0,0,1
"Não adianta a gente convencer os satanistas ou os enganados por eles. E nem precisa, são tão poucos.
E estão hipnotizados por forças que não são visíveis ainda. Começaram a se mostrar pensando que já ganharam sim, porém esse é o erro. Só quando as verdadeiras forças negativas apareçam, é que os crentes em um deus bíblico acordaram para a verdadeira Luz que Yeshua tentou transmitir, porém o outro lado criou a religião onde a fé, e não a experiência de Amor era a Revelação.

O problema não é quantidade de votos.
*O PROBLEMA É QUE ESTÃO FRAUDANDO AS URNAS.*
*VOTOS AO BOLSONARO ESTÃO SENDO CONTABILIZADOS PARA LULA.*

Vejam os algoritmos. É matemática. É uma inteligência artificial. Uma IA.

*O PODER EMANA DO POVO BRASILEIROS... ACORDEM ANTES QUE SEJA TARDE DEMAIS.*

Bolsonaro não pode nos chamar, nos convocar.
Nem sei qual sería a melhor pauta:
ELIMINAR O PODER DOS TOGADOS?
ou
ELEIÇÕES COM VOTO IMPRESSO? e depois convocar o exército baixo o comando do Bolsonaro?

*ACORDA BRASIL.*",1,167,0,0,1,0,0,0,0,0,1
"Vocês me perdoem, mais não dar pra ficar em um grupo aonde tem baba ovo do luladrão",1,17,0,0,0,0,0,0,0,0,1
":Brazil:EM DEFESA AO PRESIDENTE BOLSONARO E A PÁTRIA AMADA DO BRASIL:Brazil:

ESTAMOS ARRECADANDO FUNDOS PARA MANTER OS SÍTIOS EM TODAS AS PRINCIPAIS RODOVIAS DO BRASIL 

SE VOCÊ PATRIOTA QUER AJUDAR OS CAMINHONEIROS E POPULAÇÃO A MANTEREM O SÍTIO DOE O QUANTO DEUS TOCAR EM SEU CORAÇÃO PARA NOSSA CAUSA

ENVIE NO PIX O ESTADO EM QUE VOCÊ PATRIOTA GOSTARIA DE AJUDAR: SÃO PAULO, MINAS GERAIS, RIO DE JANEIRO ETC… 

CHAVE PIX: 04d1f027-3533-4889-9206-75b009dd94f8

SE VOCÊ NÃO ESTIVER EM CONDIÇÕES POR FAVOR REPASSE A QUEM PODE AJUDAR ESTAMOS CONTANDO COM VOCÊS PARA ACABAR COM ESSA AMEAÇA COMUNISTA SOBRE O BRASIL.",1,98,0,0,1,0,0,0,0,0,1
"*PESSOAL... DITADURA COMUNISTA JÁ REINANDO NO PAÍS .... IRÃO ROUBAR NOVAMEMTE NO SEGUNDO TURNO NA CARA DAS FORÇAS ARMADAS... JÁ PASSOU DA HORA DE JUNTOS COM OS CAMINHONEIROS PARARMOS ESSE PAÍS.... BOLSONARO JÁ FOI REELEITO PRESIDENTE DESDE O PRIMEIRO TURNO... A DITADURA DA TOGA FOI UM DOS PRIMEIROS PASSOS NA VENEZUELA, CHILE E ARGENTINA.... ACORDEM E REAJAM AGORA*:double_exclamation_mark::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning::warning:",1,58,0,0,0,0,0,0,0,0,1
