text_content_anonymous,preconceito,id,rotulo_chatgpt
"É difícil acreditar mesmo porque parece que tudo está contra nós, mas pare e pense, o ladrão já tinha reservado a Paulista porque tinha certeza que iria ganhar no primeiro turno, foi um Choque pra ele e para toda a esquerda. Note o presidente Bolsonaro ficou a pouco de distância dele porém conseguiu eleger a maior bancada de direita. Será que os militares não pegaram a fraude a tempo, deixou os de direita se elegerem e permitiu que fosse para o segundo turno??? Durante a apuração das urnas tinha soldados de Israel junto dos nossos soldados do exército e da marinha que estava paisana. Presidente é ex militar tático de guerra, deu a corda para todos se enforcarem. Viu o que aconteceu depois das eleições? O teatro das tesouras foi se revelando quem fingia ser de direita tirou a sua máscara e mostrou que era de esquerda, estão caindo na própria armadilha",1,2614,1
"CANDIDATOS CEARÁ 

PRESIDENTE:  Bolsonaro : 22
Governador: Capitão Wagner  : 44
SENADOR:  Kamila Cardoso : 700

DEPUTADOS FEDERAIS

Coronel Agnaldo( BOPE) : 2210
( esposo Carla Zambelli)

Regina Vilela 

André Fernandes: 2222

Delegado Cavalcanti : 2201

DEPUTADO ESTADUAL

. Carmelo Neto : 22022

Alcides Fernandes: 22222

David Proarmas. : 22556

Eliene Gomes : 22789

Lista atualizada em 31/ 08
22:00 h


Quem tiver mais candidatos pela liberdade e Bolsonarista favor avisar para atualização da lista",0,44,0
Rumo a vitória e se Deus assim nos permitir vamos mudar a constituição e criminalizar o comunismo e dessa forma jogar mts comunistas moitas na cadeia que é o lugar de todos !,1,2426,1
"Ano passado a cenoura ficou em dos maiores preço desde da volta da democracia do brasil, se for comparar isso ao governo Dilma o do bozo sai pior",0,1368,0
Eu não sou petralha... daqui a pouco vcs vao ver em todos os lugares,1,2467,1
"Acredite :index_pointing_up: para conseguir :clapping_hands:
Objetivos são feitos para serem alcançados, sonhos são feitos para serem realizados, mas o que acontece quando um homem com sonhos não faz nada para alcançar seus objetivos/objetivos na vida? Ele se torna pobre, sujo e mal sucedido.

Não se compare com os outros, todos nós somos especiais.
Tudo que você precisa é determinação para ter sucesso e confiar em mim, com mente consistente e certa você alcançará seus objetivos de negócios/financeiros:check_mark_button:. Entrar em contato
[USER]
[USER]
[USER]

Confie em mim, você pode pagar",0,1034,0
"Você escuta o Lula .nosso presidente da  600,oo e a  sua esquerda dava 80,00 você não sabe matemática por isso que fala isso, não esqueça que já fui da sua turma e um anjo abriu meus olho .Hoje eu sou seu anjo.",0,939,0
Que equipe do cão é essa que não tem Administrador responsável? As pessoas confiaram e estão expondo seus dados . Quanta irresponsabilidade!!!,0,220,0
"Gente, pelo amor de Deus. Não se igualam a petralhada!! Temos que ter fé e aguardar nosso presidente. 
Ele é um estrategista e sabe o que faz. Vamos aguardar e confiar!!!!:Brazil:",1,1851,0
"Muito trabalho pela frente, 68% dos votos da Bahia foram pro Luladrão",1,2262,1
"Isso são é jornalista, é um esquerdopata que deveria ser preso",1,2026,0
":warning::no_entry: *GRAVÍSSIMO!! ATENÇÃO, COMPARTILHEM MUITO* :red_exclamation_mark:

:prohibited: *INFILTRADOS estão  inflando patriotas a atacarem líderes de direita por pedirem _""Fora Lula""_ ou qualquer outra coisa que não seja o mantra _""Intervenção Federal""_ !!* 

Jogando uns contra os outros pra CALAR a voz contra o Lularápio e não citar sequer o nome do Bolsonaro!! ISSO é coisa de  ESQUERDISTA, quem é DIREITA RAIZ SABE MUITO BEM!! :eyes::face_with_monocle:

*Se nem o nosso CAPITÃO RECONHECEU vitória de Lula* e a nossa luta hoje é justamente para IMPEDIR que o Ladrão tome posse, *por que estão AGREDINDO patriotas que falam contra o nine?*

:pushpin: *A VERDADE: INFILTRADOS QUEREM IMPEDIR que os protestos EVIDENCIEM que o Brasil NÃO QUER LULA e assim tome proporção maiores!!*

:backhand_index_pointing_right: Recado da *ALIANÇA DIREITA BRASIL* ( _antiga ""ALID"", nascida em 2015 na casa do Jair na Barra, união dos movimentos de Direita mais antigos do Brasil_).",1,1810,1
":orange_square:  TWITTER  :orange_square:

:speaking_head: Guilherme Fiuza
:newspaper: #[USER]

Os democratas de auditório passaram quatro anos sem reconhecer o resultado das urnas e agora estão aflitos para botar logo a coroa na cabeça do ladrão descondenado pelos juízes da eleição. Os ricos e os bandidos têm pressa.

:watch: 31/10/2022 - 12:54:28
via Twitter for iPhone
Ver no Twitter :window:",0,247,1
"Tortura ele vai ver se o PT entrar no governo. Esse sempre foi um falastrão nunca fui no papinho dele e antes de saber a ideologia política que ele propaga, socialista de iPhone",1,1576,1
"Lula é socialista, mesmo tendo relações com líderes comunistas, se ele fosse 100% comunista no mandato dele o Brasil estaria fudido e hj estaríamos exatamente igual a Venezuela, oq logicamente não aconteceu",1,1854,0
":police_car_light::police_car_light::police_car_light::police_car_light::police_car_light::police_car_light::police_car_light::police_car_light::police_car_light:Compartilhem na gringa. O mundo precisa saber 

*Brazil's DICTATORSHIP 2022*

DITADURA do Brasil em 2022

List of those censored by the dictatorship:

1 TV Jovem Pan - *Newspaper*

2 Nikolas Ferreira - *Politician* 

3 Carla Zambelli - *Politician* 

4 André Valadão - *Pastor*

5 Zezé Di Camargo - *Singer*

6 Prof. Marcos Cintra - *Politician*

7 Major Victor Hugo - *Politician*

8 Coronel Tadeu - *Politician*

9 Daniel Silveira - *Politician*

10 Allan dos Santos - *Journalist*

11 Pablo Marçal - *Pastor and Politician* 

12 Latino - *Singer*

13 Zé Trovão - *Politician*

14 Canal Hipócritas - *Comedy channel* 

15 Paulo Figueiredo - *Journalist*

16 Marisa Lobo - *Writer*

17 Gustavo Gayer - *Journalist and Politician*

18 Luciano Hang - *Businessman*

19 Bella Falconi - *Writer*

20 Oswaldo Eustáquio - *Journalist*

21 Adrilles Jorge - *Journalist*

22 Otoni de Paula - *Pastor and Politician*

Faltou alguém? Atualiza e repassa",0,1067,1
"""Mas eu me orgulharei somente da cruz do nosso Senhor Jesus Cristo. Pois, por meio da cruz, o mundo está morto para mim, e eu estou morto para o mundo."" - Gálatas 6:14 - Bíblia sagrada...",0,1382,0
Sexo gay entre apoiador do Bolsonaro sendo passivo e militante do MsT sendo o ativo Google pesquisar,1,2768,1
Nao fassa isso .siga seu coraçao Deus viver em vc...melhor com ele .pior vai ser sem ele isso te garanto..vc vai quere sua  filha .dentro de um banheiro com um marmanjo. Olhando oque ele faz ACORDA ..nao deiche ninguem fala por vcs....,1,2424,1
Essa pesquisa desde ontem tá no mesmo resultado! É pesquisa de esquerda gente... Não divulgue isso,0,1447,1
"Temos que se atentar sobre o encontro da Fiesp/Lula, o Rogério Xavier,  sócio da SPX diz ""Investidor estrangeiro prefere Lula a Bolsonaro"", referindo-se que investidores preferem Lula invés de Bolsonaro.

Os executivos de empresas e bancos eram, Josué Alencar, Luis Carlos Trabuco (Bradesco), Carlos Alberto Sicupira (Ambev), Luiza Trajano (Magazine Luiza), Dan Iochpe (Iochpe), Jacyr Costa (Conselho Superior do Agronegócio da Fiesp), Fabio Coelho (Google), João Moreira Salles (Itaú) e Roberto Azevedo, ex-diretor geral da Organização Mundial do Comércio. 

(Ambev), (Magazine Luiza), (Itaú), (SPX), declararam apoio ao Lula, agora a pergunta é, quais são os interesses por trás disso?",0,1489,0
"Eles já não se preocupam em esconder quais são seus reais objetivos: transformar a América Latina em uma ditadura socialista/comunista. 

Olha o que o PT - Partido das Trevas - postou no seu perfil do Instagram?!

Os países em vermelho são os que a esquerda já conquistou e entre eles estão : Cuba, Venezuela e Nicarágua, países com seus povos extremamente pobres e perseguidos, 

Não seja conivente com isso!

Deus já nos libertou desse mal, não traga ele de volta através do seu voto.

A nossa bandeira não pode se tornar vermelha! :Brazil::Brazil::Brazil::Brazil:

 Inscreva se no Canal:backhand_index_pointing_down:
:green_circle: t.me/fimtaproximo",1,2280,1
"Eles foram pegos na hora da fraude. O Bolsonaro não tinha como provar a fraude na eleição de 2018, mas nessa ele tem as provas.
Por isso a cara de velório da globolixo e das outras emissoras quando deram o resultado de 2 turno.
Era para o ladrão ""ganhar"" no primeiro turno. O presidente da Argentina também já tinha enviado um twitter parabenizando o cachaceiro pela vitória. O Tofolli preparou um churrascão para a quadrilha e os olheiros internacionais que vieram acompanhar as eleições e não foi ninguém.
O ladrão já estava com o discurso da vitória e a Av. Paulista reservada para a festa, que não aconteceu.
Só quem festejou foram os presos de uma penitenciária no sul do país.
Resumindo: existe um Deus que governa todas as coisas, que não coaduna com a corrupção, que ouve as orações do seu povo e dá o livramento na hora certa.
Grande Deus!",1,2819,1
"Que bosta. Ninguém acorda para o fato de que nossos votos ou opiniões não mudarão nada!. Os resultados tanto de pesquisas quanto de votos sa o programados. Se nenhum apoiador de Bolsonaro responder à pesquisas, sairá o mesmo resultado: Luladrão lá encima e Bozo lá embaixo.",1,2118,1
"Satanistas é sempre assim, se acham acima de Deus... ""Lúcifer qdo caiu levou um terço dos anjos do céu,"" será qto esse aí vai levar em? :face_with_open_eyes_and_hand_over_mouth::thinking_face::thinking_face::eyes:",1,2687,1
"O Brasil só é Brasil independente hoje por causa de Dom Pedro I que era maçom.
Mas Bolsonaro não é maçom e um dos principais assuntos para ser um maçom digno o primeiro é acreditar em Deus. Então falem menos bosta pois muitos aqui não sabem como funciona eu sou evangélico e também fui maçom, parem de ser ignorantes.",0,99,0
Eles ja perceberam q mexeram com o gigante.. e q nao vamos recuar nem desistir.. o brasil jamais sera do pt,1,2096,1
"Sempre terá alguém para fazer uso de imagens falsas. Meu voto continua BOLSONARO. Perdendo ou ganhando, jamais serei covarde neste momento que está o país votar em branco ou anular meu voto.  
Brasil, pátria amada!!!:Brazil::keycap_2::keycap_2:",0,1348,0
Ditador da Nicarágua parabeniza Lula: ‘Triunfo para o povo do Brasil’.,1,1739,1
Tem muito esquerdista insatisfeito com o ladrão de 9 dedos,1,1563,1
"Eu ontem ate Sai...nao consegui tanto MIMIMI...todas as vezes os direita ""ejaculacao precoce"" vem com Essa chatice. Qd o Andre Mendoca foi escolhido foi a mesma coisa..Mano que povo mais ingrato!",0,316,1
"Muita fraude! aquela petralhada deve ter fraudado as urnas, tenho certeza que algum esquerdista safado hackeou o sistema para nosso presidente jair messias bolsonaro perder, não é possivel, isso é uma absurdo!",1,1628,1
"E pra vc isso basta??? Eles eram amigos até bem pouco tempo.

Esse débil mental errou feio demais ao fazer isso hoje e a 7 dias da eleição isso pode ser um problemão. Ou vc acha que a esquerdalha não vai explorar???

Que cara idiota...pqp...",1,2646,1
"Os que confiam no Senhor são como o monte Sião, que não se pode abalar, mas permanece para sempre.
Como os montes cercam Jerusalém, assim o Senhor protege o seu povo, desde agora e para sempre.
Salmos 125:1 e 2

A fraude foi escancarada, o presidente e as FFAA já sabem e tem provas mais a pressão é muito grande internamente e no exterior. Oremos pelo capitão e que Deus nos ajude nos próximos dias.",0,1341,0
"Bem-aventurada é a nação cujo Deus é o Senhor, e o povo ao qual escolheu para sua herança.

Salmos 33:12",0,1128,0
"Deus, Família e Pátria:backhand_index_pointing_up:

Você é podre senhor… vai arder no inferno junto com a sua corja",1,2882,1
":clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::clapping_hands_medium-light_skin_tone::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart:

DAREMOS AUDIÊNCIA TOTAL AO SBT HOJE, 21/10/22!

Olá, pessoal! 
O ladrão, ex-presidiário, chefe de organização criminosa, abortista, não irá participar do debate no SBT marcado para esta sexta feira, 21/10/22, às 21:30h.

Assim, somente o presidente Bolsonaro irá ao SBT participar de uma entrevista.

Vamos reunir o maior número de espectadores e estourar a audiência dessa entrevista com o nosso capitão no SBT!

Compartilhe o máximo que puder!

DEUS, FAMÍLIA, PÁTRIA E LIBERDADE!

:folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart::green_heart::yellow_heart:
:Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",1,1543,1
"CONFIAMOS EM DEUS, NÃO EM HOMENS!

""Bem-aventurado o homem que põe no Senhor a sua confiança e não pende para os arrogantes, nem para os afeiçoados à mentira."" 
Salmos 40:4 

Visitem nosso canal: [USER]",0,416,0
"Se não verificar se ouve fraude não vai adiantar correr atrás desses votos.
Acho que chegou a hora de Bolsonaro falar menos e agir.
Sei que não é fácil lutar contra esse sistema, muito esquisito Bolsonaro ter menos votos que seus candidatos ao governo e Senado.
Em Minas, São Paulo e no Nordeste a manipulação foi grande.",0,1430,0
"Existe uma grande diferença entre militar politica e lutar por sua liberdade e por aquilo que você acredita e nesse caso, ter o direito de ser cristão. Entendeu ou precisa desenhar???

Judas era um militante políticos, assim como Barrabás.

Mas se você olhar para Lutero, ele tinha algumas características de estar defendendo politica, lutando contra um sistema corrupto que impedia a liberdade de consciência.

Imagine se Lutero visse tudo o que estava acontecendo ao redor e interpretasse como politica e que por causa disso ele não deveria se envolver por que ele tinha um texto fora do contexto do Espirito de Profecia que supostamente falava para ele não empeitar o sistema lutar pela liberdade, não só dele, mas de todos no mundo. Imagine se ele como você visse tudo como politica e ficasse sentadinho no banquinho só observando o povo sofrer ao redor e falasse: essa luta não me pertence. Acorde, meu amigo, antes que você se arrependa amargamente .",0,887,0
"É  a pura verdade.  Que Deus nos liberte desde sistema comunista , só nos podemos nos libertará. Se quisermos, TODOS NOS TEMOS QIE IR AS URUAS ,A HORA É  AGORA, O MOMENTO É  ESSE ,SE NÃO FOR ,JA ERA TODOS OS NOSSOS DIREITOS E LIBERDADE  DE EXPRESSÃO,  A MIDIA COVARDE E MANIPULADA SÓ  QIER NOS FERRAR, A MÍDIA  E CONTROLADA PELO SISTEMA. O 9 DEDO JA TA FAZENDO AS ALIANÇAS COM OS COMUNISTA COM SEUS LIDERES, VAMOS ACABAR COM A FARRA DELES. MALDITOS COMUNISTAS.",1,1565,1
"ESTE CARA E UM EMBUSTE,,, NINGUÉM EM SÃ CONSCIÊNCIA, ATIRA NA POLÍCIA FEDERAL,,, NINGUÉM NAS VESPERAS DE UMA VOTAÇÃO IMPORTANTE PARA O BRASIL ATACA UMA VADIA DO STF... TEM ALGO GRANDE POR TRÁS DESTE CANALHA",1,1731,1
"Não existe nenhum representante do povo que não fosse convidado pela Maçonaria a PALESTAR algo, os ESQUERDOPATAS filhos do Diabo estão o seduzindo com a Mentira. REPITO, qualquer indevido que adentre a politica e convidado a PALESTRAR na Igreja dos Maçons, agora os ESQUERDOS mentem usando suas imagens para discriminar mentiras, Agora é necessário que os Maçons respondam se eles são representantes do DIABO aqui na terra ? Ou o Representante do Diabo são os Comunistas Esquerdopatas que Adoram um LADRÂO e tudo de ruim para dar a ele todo o PODER ?",1,2387,1
"Controle do nosso dinheiro  , controle dos nossos pensamentos e opiniões , Esse homem é  um ditador comunista autoritário",1,2364,1
"Gente, eu estava em oito canais pró intervenção militar/federal e todos já foram derrubados. Baixem todos os vídeos possíveis desse canal aqui e COMPARTILHEM com o máximo de pessoas para q elas vão pra as ruas! 
A GUERRA SÓ ESTÁ COMEÇANDO!!! NÃO VAMOS DEIXAR A DITADURA COMUNISTA NOS VENCER!",1,2772,1
Esse é o nome do teu canal? Que absurdo! Tá querendo deixar o povo doente. O sangue de Jesus tem poder.,0,1243,0
APOIAMOS O BOLSONARO PELOS SEUS VALORES! NÃO VÃO NOS DESESTABILIZAR! DEUS ESTÁ NO CONTROLE!,0,394,0
"URGENTE GRAVÍSSIMO! :SOS_button::police_car_light::SOS_button:
AMEAÇAS SOCIALISTAS NAS FRONTEIRAS :double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:

Forças de combate especiais, blindados e artilharia pesada, estão nas fronteiras do Brasil com a Venezuela e também nas fronteiras com a Colômbia,  onde serviços de inteligência do Exército brasileiro identificaram movimentação militar estrangeira. Possivelmente de grupos guerrilheiros mercenários enviados por Maduro e pelas FARC para defender o governo do PT.

Caças, drones e helicópteros de assalto fazem extensa vigilância das áreas onde um conflito pode ocorrer a qualquer momento. 

Guardas revolucionárias já estão vindo?! Intervenção militar já!!!!!
:SOS_button: :Brazil::military_helmet:",1,2292,1
