text_content_anonymous,preconceito
"REPASSEM ESSA MENSAGEM ENQUANTO DURAR O PROCESSO  DE INTERVENÇÃO FEDERAL, ART. 142  OU  ANULAÇÃO DA VOTAÇÃO:   PATRIOTAS, NÃO OUÇAM O QUE OUTRAS PESSOAS ESPALHAM POR AÍ. MANTENHAM O FOCO ATÉ O NOSSO PR. SE PRONUNCIAR.                    MANTENHAM-SE NAS MANIFESTAÇÕES EM FRENTE AOS QUARTÉIS. REVEZEM- SE, MAS SE MANTENHAM FIRMES. TUDO QUE OS ESQUERDOPATAS QUEREM AGORA É QUE DESANIMEMOS. QUANDO DESCONFIAREM DE ALGUM INFILTRADO NOS GRUPOS SOLICITEM A ELES QUE DIVULGUEM OS SEUS LINKS DO YOU TUBE, FÁCIL, SE ELE NÃO DIVULGAR O EXCLUA. MAS, MAIS IMPORTANTE QUE QQ POSTAGEM É MANTERMOS AS MANIFESTAÇÕES, AGUARDARMOS E PARARMOS APENAS QUANDO O NOSSO PR. SE PRONUNCIAR SOBRE O RESULTADO DE TUDO ISSO. VAMOS FAZER NOSSA PARTE E NÃO DAR OUVIDOS AOS DESANIMADOS OU AOS INFILTRADOS. ENQUANTO HOUVER ESPERANÇA HAVERÁ LUTA. DEUS ESTÁ CONOSCO.:folded_hands::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",1
"Pô, por isso é esquerdopata, não consegue nada sem ajuda alheia...",1
"Comunismo foi o espantalho criado pra retro alimentar idiotas, e é fácil reconhece-los, uns gritam comunistas, outros gritam fascistas, e nesse meio tempo o país é sangrado pelo sistema financeiro que os dois mitos servem",1
"Não sou hipócrita, nem estou chorando por ninguém, até porque na minha profissão preciso muito de que o Lula não faça besteira, que continue na mesma pegada, não tenho político se estimação, penso em mim e na minha família...
Agora por falar em hipocrisia, isso esquerdopatas tiram de letra, esculacham os ricos, a classe média mas como exemplo, o Sr. LULADRÃO mora em uma mansão de aluguel de 20.000,00, a maioria dos esquerdopatas que conheço todos de iPhone, roupas de marcas, conheço uns 3 professores aqui em Gyn que só frequentam bares de alto nível e não tem coragem de dar 2 reais num semáforo pra pedintes.",1
"Se continuarem com essa confusão idiota os dois lados vão acelerar o processo de destruição do país, aí sim podemos ficar pior que muitos países de extrema miséria, pensem",1
"Vamos deixar de mimi, de fato não é necessário mas tbm não vejo problema, isso pode ser usado para motivar aquele que está acomodado ir pra rua. Vamos ajudar mostrar pra ele que é um idiota",1
"Eu só quero que este repórter ditador, esquerdopata, prove que não houve fraude?",1
Qual igreja da.macumba  magia negra a concentração  do morro está é a força do nove dedo ladrão  condenado,1
"Coloquei pq devemos ficar sabendo,quem são o idiotas q estam falando mal dos caminhoneiros,pq um monstro desse aí tem q ficar conhecido, famoso.",1
"Você Católico PATRIOTA, consciente da sua fé em Jesus Cristo e com a verdade Santa do Evangelho da graça, não ajude financeiramente Paróquias que tenham Padres esquerdopatas. Boicotem essas igrejas que se transformaram em quartéis generais do PT. Padres e Bispos esquerdopatas traíram Jesus Cristo, são comunistas infiltrados na Igreja e não merecem apoio, nem respeito. SEJAM obedientes a Deus, não a servos que o traíram e falsificaram a sua Palavra. RECADO DADO!!!

+Dom Reinaldo Domingues",1
"Você fala dos Manos? Como se fosse Amigo de Bandidos .  É um idiota imbecíl 

Traidor da Pátria",1
"Amigo..

Larga de ser Burro e Infantil. 

O Direito de Minifestação é 
Legitimo.

Não acreditar nas Urnas VICIADAS é legítimo. 

Não é Correto você falar que os Manos ..

Isso ou aquilo.

Queria ver se os Manos entrassem na sua Casa ou Trabalho e você falasse  .olha Sou petista ...
Asno imbecíl",1
"Ontem tinham umas velhas que davam esporros nos pessoais que estavam fazendo algo de errado de uma forma muito deselegante, minha esposa não foi ontem pois na terça ela levou um esporro de uma velha estupida que gritou pra ela *** para de ser burra, não se deve gritar que a nossa bandeira não será vermelha** Temos que saber falar ao próximo quando ele estiver fazendo algo de errado e não ser estupidos.",1
OUÇAM O QUE ESTE IMBECIL PETISTA FALA DOS  CAMINHONEIROS.  ELE QUE É TUDO QUE FALOU. MERECE UM MONTE DE PROCESSOS!,1
"*G.L.O e INTERVENÇÃO MILITAR* *Você sabe QUAL a diferença? Os PATRIOTAS sabem, e vocês esquerdopatas :duck::duck::duck::duck::duck::duck: Não sabem? Vão continuar ficar sem saber, ISTOÉ, vão APRENDER na PRÁTICA esquerdopata. Política não é pra amadores, 28 anos de parlamento nosso CAPITÃO :beaming_face_with_smiling_eyes: conhece esse tabuleiro e sabe muito bem movimentar as peças do xadrez. AGUARDEM para o próximo xeque-mate:winking_face::winking_face::winking_face::winking_face::winking_face::winking_face::winking_face:*",1
"VC PENSA QUE EU SOU BURRA QUE NEM TU NÉ, EU SEI QUE TU TÁ SE FAZENDO PASSAR PELA CARLA ZAMBELI, EU VOU É TE ENTREGAR PRA ELA.AGUARDE.",1
"Este tal de CLEITOM _(COM CERTEZA É NOME FALSO... E É AGENTE DA ESQUERDA)..._ , está com o DDD de São Paulo, neste grupo WEB EUCLIDES DA CUNHA (cidade da Bahia), tá no grupo e detonando o Pr  Bolsonaro e detonando aos  Patriotas Conservadores da DIREITA Cristã... *ESTÁ ESPALHANDO ESTE VIDEO DE ALGUNS BAHIANOS DE ESQUERDA, FAZENDO PRESSÃO À UM PEQUENO GRUPO DE PATRIOTAS  CONSERVADORES DE DIREITA... Isto é para *QUEIMAR A IMAGEM DA BAHIA DE FORMA GERAL... VENDER PARA OS SULISTAS QUE A BAHIA* (fosse) *É IMBECIL E VERMELHA !* Vamos *AGIR DE FATO NAS RUAS E NOS MOVIMENTOS E GRAVAR NOSSAS POSTURAS DE DIREITA... E MOSTRAR AOS MILHARES AO BRASIL E AO MUNDO QUE A BAHIA E O NORDESTE É DE DIREITA E É BOLSONARISTA !* :Brazil::Brazil::Brazil::Brazil::Brazil::Brazil::Brazil:",1
Qualquer imbecíl sabe que intervenção federal cai no colo da esquerda,1
"Por isso hj tem tantos jovens imbecilizados, pro lula pro esquerda",1
você é burra. é por isso que ninguém aprende mais nada,1
"Por quê, a bíblia é contra o aborto, contra o homossexualismo, contra as drogas (vícios) , contra o espiritismo (macumbas), contra os ladrões etc...",1
Este reporte safado é o Leandro trindade era da globo lixo um gayzinho safado fez censura para os manifestantes de todo o Brasil,1
Esse imbecil da BAND desmoralizou todos nós. Vamos compartilhar para todos esse vídeo. A Band vendeu 30% do seu Capital para a China Comunista de forma ilegal. Band de fdp!,1
"Eu, assim como muitos eleitores de Bolsonaro, nao confio nesse site “boatos”.
Faz parte da mesma corja de sites tipo “tabu” que também já foi desmascarado pois seu criador era defensor ferrenho dos Lulaladrao! 
Todos nós sabemos que os banqueiros tomaram muito prejuízo, isto é, deixaram de faturar milhões com as transações do pix por serem isentas de taxas.
Um dos requisitos mostrados pelos banqueiros para apoiar o molusco era justamente a taxação das transações bancárias bem como fim dos bancos virtuais!!!",1
"Gado burro, sabe nem o que está falando",1
"Eu nunca tinha visto nenhum filho do Lulaladrão.
Realmente tinha toda razão de não aparecer.
Um verdadeiro analfa, por isso nunca tinha falado em lugar nenhum.
Agora tá se achando.
O Lulaladrão reeleito a terceira vez presidente.",1
"Idiota arruma explicação pra qualquer que seja a sua idiotice! 
Faz cara de babaca e atrai vários outros que replicam as suas ideias como importantes alunos  desta autoridade completamente idiota!",1
*AS BIBA AI KKKKKKKKKKKKKKK BOLSONARI É MUITO VIADO PUTA Q PARIUKKKKKKKKKKKK*,1
Faz o L aí petista idiota :index_pointing_up_light_skin_tone:,1
"Completamente idiota,  é aquele que sobrepõe o conhecimento de especialista com idolatria a políticos. 
Completamente idiota são aqueles que estão nas ruas envergonhado o Brasil com memes intermináveis,  sem qualquer conhecimento,  esses são Completamente IDIOTAS :thumbs_up_light_skin_tone:",1
Completamente idiota é quem posta vídeos antigos e fake News. Esses são completamente IDIOTAS!,1
O SENHOR ESTÁ SE REFERINDO A QUEM É A MIM! PRIMEIRO PONTO PROCURE SABER COM QUEM O SENHOR ESTÁ FALANDO QUANTO AO TEXTO QUE EU POSTEI SEU IMBECIL VAI ENTENDER O QUE ESTÁ ESCRITO PARA NÃO FALAR IMBECILIDADE,1
*BOLSONARO MÓ V14DO BROCHA KKKKKKKKKKKKKKKKKKKKK PUTA Q PARIU MUITO BICHAKKKKKKKKKK*,1
"e quem disse que lulista tem educação são todos assim analfabetos, burros e sem modos :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:",1
Deve ser so tem gay ai olha tua voz viado e olha as voz no fundo bixa inrustida,1
Os mano são tão burro que até o nome do grupo é idiota,1
"Por trás de um idiota de esquerda, sempre um pai de direita pra pagar as contas. Vai se tratar cambada de vagabundo",1
Esse povo do PT e tão burro q quer ficar no poder a força kkkk não adianta por quê se deuslive tirar Bolsonaro vêm outro da DIREITA mais forte aí quero ver. O PT nem ficará no poder muito tempo Geraldo vai da um golpe grande para tirar lula!!,1
Tinham q  da na cara dele até esse idiota nascer cabelo,1
Esse idiota está desde ontem esse grupo é ofendendo xingando todo mundo,1
Eu ia dizer q ia comer sua mulher mas vc tem uma puta cara de viado pra ter mulher,1
"Esse TRAVECO ELOI DO PT é  uma coisa inacreditável.
Os CAMINHONEIROS deveriam encontrar esse monstro e...... 
Repasse.",1
"Que loucura, macumba pura contra o presidente e contra o Brasil... Satanás quer de qualquer forma tomar o poder, mas DEUS não vai deixar!!!",1
E os 45 milhões de retardado mental acredita cada 4 anos,1
A polícia de choque tem que quebrar esse idiota bolsonarista no pau,1
"BOM DOM PÁTRIOTAS!  É VERDADE,  ENTÃO VAMOS AO COMBATE ""O SOLDADO QUE VAI A GUERRA E TEM MEDO DE MORRER É UM COVARDE"", A OPORTUNIDADE É AGORA  VAMOS JUNTOS PRA FRENTE DO COMANDO MILITAR DA AMAZÔNIA. NINGUÉM PODE FICAR EM CASA PENSANDO QUE TUDO VAI FICAR BEM NO BRASIL COM O LULALADRÃO SENTADO NA CADEIRA DA PRESIDÊNCIA, NÃO ACEITAMOS.  VAMOS CONFIAR EM DEUS, MAS VAMOS SER FORTE NA LUTA, JUNTOS UNIDOS E PERSISTENTE ATÉ OS PÁTRIOTAS TOMAR CONTA DA NAÇÃO BRASILEIRA, NÃO PODEMOS CORRER O PERIGO DE SOFRERMOS NA MÃO DE UMA DITADURA COMUNISTA COMO OUTROS PAÍSES ESTÃO SOFRENDO (ASSASSINATOS, PRISÕES, MISÉRIA E OUTRAS HUMILHAÇÕES PARA O POVO). ANTES QUE SEJA TARDE DEMAIS. O MAL NÃO PREVALECERÁ SE CUMPRIRMOS COM A NOSSA MISSÃO,  O PODER EMANA DO POVO; POVO UNIDOS E COM DEUS IMBATÍVEIS.",1
A DREITA E MUITO IDIOTA,1
"Na minha casa, tem mais de 10 anos que não tem televisão. Ela come o nosso tempo,e não agrega valores. A bruxa Xuxa já falava a mais de 20 anos atrás, que não deixava a filha dela assistir televisão para não ficar idiota.  E fazia programação na TV para crianças.    E o perfil de esquerdista, quer o melhor prá eles,o resto que se foda.  Velha safada e pilantra.",1
Tínhamos de fazer campanha para colocar o nordestino nas ruas; e é fácil é só retirar o turismo do brasileiro para o nordeste que eles irão se mobilizar.,1
"Escuta essa...Manicoré no Amazonas...Zero votos para Bolsonaro,mas olha isso :face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth: COMO PODE NENHUM VOTO ?? SE VC DUVIDA DAS FRAUDES, É MAIS  IDIOTA SEM CÉREBRO QUE GOSTA DE SER ROUBAD@",1
"A Esquerda plantou uma fake sobre a saúde do Lula e estão rindo até agora....
O desgraçado esta vivo e vai fuder o pais, voltem a realidade agora.

Se for mesmo, não sei quem são os mais doentes ou mais burros, bolsonaristas ou lulistas, fazem agente divulgar áudio de doença e morte do ladrão... Que se fodam todos...",1
"É MUITO, MUITO IDIOTA!
NEM VOU COMENTAR PORQUÊ PODE FAZER MAU A VOCÊ, POBRE COITADO, ALIADO DE COMUNISTAS.

VAI PRA CUBA, VENEZUELA OU PQP, O QUE TA FAZENDO NO BRASIL?
ESSE PAÍS DEMOCRATA NÃO SERVE PRA TU, ZÉ RUELA!!!",1
"Petista é safado mesmo né . Agora estão vindo com uma conversinha que Bolsonaro e Guedes deixaram um rombo de 400 bilhões !!! Vagabundos , as contas todas no azul , Estatais dando lucro , inflação baixa.
Sabe oque é isso ? O orçamento tá justinho e não dá pra roubar e desviar né bandidos. 
O ladrão prometeu mundos e fundos por apoio e não tem pra pagar !!!! Kkkkkkkkkkkkkkkkkkkkkkkkkkk
Quer criar vários Ministérios pra dar dinheiro pra vagabundo e não vai ter dinheiro pra isso !!!! Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
Se não roubar , dá e sobra !!!! 
E vai ter idiota útil comprando a narrativa , querem apostar !!!!",1
"o cara me removeu sem motivo .. enfim, tinha que ser nordestino fingindo se patriota!!",1
E vc suando com essa piada de 5 série chamando ele de bicha,1
"Sou vc n filho, vai dar o cu pra traveco na rodovia",1
"Papo de viado do carai, bolsonarista raiz n aceitava pedofilia e nem perguntava preço de programa de travesti",1
Esse é  outro mortadela Mentiroso  pensa que o povo brasileiro é trouxa. E vai acreditar nas palavras elegantes e bonitas dele. Onde esse ladrão de nove dedos bandido teve sessenta milhões de votos. Todos nós sabemos de que foi tudo roubado por eles. Agora um vei ga ga deste vem a público dizer que mais de sessenta milhões de pessoas deram ok para  esse  bandido!! Resumindo  mais  traidor da  pátria e imbecil é  quem acredita  em palavras bonitas. Como se palavras bonitas traçasse. O seu  futuro...,1
Mr.tony...meu amigo não é umbanda não porquê a umbanda não faz trato com o diabo  .ele fez um pacto com o CANDONBRE que faz pacto com Satanás. Bom dia,1
Na hora que os filhos chegarem em casa falando que querem ser travesti é só fazer o L também,1
"Charles "" Patrícia Nunes"" proprietária da ""Gesso Nunes""                                              End: R: Hostilio de Souza,    673,Itapuca-Resende/ RJ         Vamos Deixa-la Famosinha  VAMOS BOICOTAR A EMPRESA DESSA VADIA.",1
"No nordeste é tudo baiano, preguiçoso, pobre, que não tem o que comer... etc... se não fosse por SP a galera morre no nordeste... é assim a educação lá",1
"Que viado norgento. 
Deus é Maior. 
Vamos Vencer Fé em Deus...
:raising_hands_dark_skin_tone::folded_hands_dark_skin_tone::raising_hands_dark_skin_tone::folded_hands_dark_skin_tone:
Eles vão tudo pra Cadeia. 
Petistas safados.",1
"Ouvi a conversa entre duas pessoas e descobri os motivos de ter tanta gente idiota, desinformará e imbecil nesse Brasil",1
Meu deus foi confirmado     lula faz macumba pra bolsonaro  e agora eles São amantes,1
Prender esses bolsominion vadalos nem todos sao assim mais a maioria sao assim,1
"Isto não deve ser atual, ou é orquestrado pelos ESQUERDOPATAS que já sabe que vão perder pq as urnas foram roubadas.   Aproveito para colocar novamente a auditoria PROVANDO as fraudes. Pior idiota é achar que todos os outros são idiotas é ou não é?",1
E só um imbecil não sabe fala deve andar por que vê os outros andarem,1
"Boicotar ,kk aqui na minha cidade interior da Bahia uma idiota foi comemorar a vitória do molusco xingando os caminhoneiros hj a família toda gravando vídeo implorando pela volta deles que sustentavam o restaurante,se lançaram,vão fazer o até morrer",1
"Vejo muitas pessoas vão para restaurante, ou para um shopping patriota e com roupa normal se todos usarem às cores do país vai expandir às manifestações onde os patriotas passar dentro de supermercados, nas ruas de onde moram.",0
Patriotas vamos fazer o possível e o impossível para manter o máximo de números de pessoas nas portas dos quartéis até vir a ordem deles para nós sairmos vamos pressionar só nós o povo para mudar isso :Brazil::rocket: boa noite bom descanso que Deus abençoe todos :folded_hands:,0
"E vai ser entregue ao TSE
Não sabemos se vão divulgar para o público (povo )

Só acho estranho querer entregar dia 9 para esperar passar às eleições dos EUA!! :eyes:",0
"Alguém tem que falar pra essa bicha que não somos nós que eles vão enfrentar, sim o exército, borracha, chumbo :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes::beaming_face_with_smiling_eyes:",1
"Sabemos que o processo foi todo fraudado e na cara dura. Não procuraram esconder. Vimos a atuação da mídia, STF e dis  próprios líderes do congresso. Sabemos que o mensalão das oligarquias chamado de lobs nunca pararam. Desde que o Bolsonaro quebrou o ciclo do teatro das tesouras :scissors:, a máscara deles foi caindo dia a dia. Por isso estamos nas ruas e delas não sairemos até os corruptos do STF, e o bandido Lulaladrão serem presos.",1
